"Time_Iter","Outer_Iter","Inner_Iter",   "rms[Rho_0]"   ,   "rms[Rho_1]"   ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,   "rms[RhoEve]"  
          0,           0,        1752,      -4.320644133,      -6.924970079,      -1.054847761,     -0.9974396841,        2.59523138,        1.59793377
          0,           0,        1753,      -4.347559482,      -6.928846886,      -1.073996216,      -1.010864337,       2.565854979,       1.595291598
          0,           0,        1754,      -4.318930741,      -6.924386929,      -1.060841278,     -0.9020121143,       2.608425687,       1.591365836
          0,           0,        1755,      -4.320176922,      -6.925440136,      -1.018377663,     -0.9361264282,       2.620497642,       1.557970116
          0,           0,        1756,      -4.365116876,       -6.93302514,      -1.077278484,     -0.9972583282,       2.557816954,       1.548249682
          0,           0,        1757,      -4.248547736,      -6.908640374,     -0.8531479047,     -0.9092566791,       2.703420272,       1.558399734
          0,           0,        1758,      -4.262005684,      -6.908738934,     -0.8849564159,     -0.8924667181,       2.681620609,       1.579980116
          0,           0,        1759,      -4.289143582,      -6.919975865,     -0.9070246629,       -1.01662327,       2.649173376,       1.570035993
          0,           0,        1760,      -4.355750702,      -6.931201604,      -1.044205769,     -0.9294828729,       2.581053878,       1.580430118
          0,           0,        1761,      -4.363718983,      -6.932000765,      -1.044173905,     -0.9369179684,       2.570722893,       1.568061261
          0,           0,        1762,      -4.374168613,      -6.932280649,      -1.055184596,     -0.9538927839,       2.560401267,       1.574250332
          0,           0,        1763,      -4.368308824,      -6.930899443,      -1.043698194,      -1.006553109,       2.571573404,       1.573923852
          0,           0,        1764,      -4.371104281,      -6.932831687,      -1.027743674,       -1.03926837,       2.559761229,       1.581502323
          0,           0,        1765,      -4.352964197,       -6.92938389,      -1.046302202,     -0.9813332279,       2.588310679,       1.563063578
          0,           0,        1766,      -4.358752586,      -6.930812284,      -1.047306351,     -0.9840687413,       2.579800231,        1.56854864
          0,           0,        1767,      -4.306313961,       -6.92196357,     -0.9883795153,     -0.8566640892,        2.65013701,        1.57884163
          0,           0,        1768,      -4.307391293,      -6.922073696,     -0.9686942617,     -0.8859045854,       2.636832852,       1.564621569
          0,           0,        1769,      -4.292430286,      -6.918839667,     -0.9991452845,      -0.910398457,        2.65376269,       1.553176795
          0,           0,        1770,      -4.290051996,      -6.918092906,      -0.991798826,     -0.8989194619,       2.652497905,       1.541710015
          0,           0,        1771,      -4.282581413,      -6.915961709,     -0.9517323694,      -0.897404469,       2.655133137,       1.550966615
          0,           0,        1772,      -4.315717089,      -6.919682576,      -1.003316147,      -1.005105728,       2.618705125,       1.554632229
          0,           0,        1773,      -4.336408933,      -6.921652807,      -1.022562449,     -0.9999304891,       2.593153776,        1.55448038
          0,           0,        1774,      -4.368904827,      -6.924407574,      -1.052604501,      -1.034604622,       2.553947272,       1.553644213
          0,           0,        1775,      -4.337052188,       -6.92003247,      -1.019198722,     -0.9187554399,       2.609387236,       1.555836262
          0,           0,        1776,      -4.383424181,       -6.92832835,      -1.085449221,      -1.012210879,       2.538918271,        1.54968028
          0,           0,        1777,       -4.30556145,      -6.920135948,     -0.9639678566,      -0.919363852,       2.643754783,       1.553213999
          0,           0,        1778,      -4.341673505,      -6.928214355,      -1.044038697,     -0.9618399658,       2.589975049,       1.557728439
          0,           0,        1779,      -4.392518349,      -6.936504776,      -1.124979204,     -0.9700313548,        2.52959674,       1.576401784
          0,           0,        1780,      -4.374016713,      -6.935041848,      -1.086215435,       -1.00008891,       2.548509976,       1.555102491
          0,           0,        1781,      -4.310422839,      -6.926044144,     -0.9834261015,     -0.9193984001,       2.640734932,        1.55657078
          0,           0,        1782,       -4.40255878,       -6.93891906,      -1.106335745,      -1.041570429,       2.513920264,       1.559962484
          0,           0,        1783,      -4.319907189,      -6.929097882,     -0.9555632329,      -0.943800248,       2.620941653,        1.57497963
          0,           0,        1784,       -4.38978834,      -6.939369878,      -1.098823858,      -1.024944862,       2.527488877,       1.561991191
          0,           0,        1785,      -4.313017017,      -6.926136094,     -0.9556747021,     -0.9772117399,       2.627909481,       1.566332032
          0,           0,        1786,      -4.344524382,      -6.928333051,      -1.048587682,     -0.9547213557,       2.584595786,       1.555854724
          0,           0,        1787,      -4.380288744,      -6.932263915,       -1.06647517,     -0.9880155266,         2.5385756,       1.575789153
          0,           0,        1788,       -4.38850152,      -6.932482864,       -1.07718685,     -0.9943872608,         2.5265289,       1.588277871
          0,           0,        1789,       -4.32584577,      -6.924392919,     -0.9579879302,     -0.9931317388,       2.610981527,       1.555934767
          0,           0,        1790,      -4.389720961,      -6.932007646,      -1.070970252,      -1.015965247,       2.529229314,       1.545889755
          0,           0,        1791,      -4.339945425,      -6.924592071,     -0.9815816674,     -0.9945869898,       2.594359228,       1.548495235
          0,           0,        1792,      -4.360376435,      -6.928266811,      -1.061710524,      -0.901703509,       2.575192547,       1.552615375
          0,           0,        1793,      -4.313767878,      -6.923250392,     -0.9578140283,      -0.912822273,       2.629055401,       1.556427085
          0,           0,        1794,      -4.309249732,      -6.923830984,     -0.9545857083,     -0.8888581674,       2.637153724,       1.563624721
          0,           0,        1795,      -4.259792377,      -6.915536215,     -0.8824878999,      -0.920641344,        2.68617689,       1.571616463
          0,           0,        1796,      -4.319009617,      -6.927354303,     -0.9778098231,     -0.9637361264,       2.618900863,       1.565510708
          0,           0,        1797,      -4.243809336,      -6.912163474,     -0.8750940585,        -0.9102302,       2.706922094,       1.539815081
          0,           0,        1798,      -4.337645576,      -6.930476817,      -1.016554719,     -0.9911096054,        2.59764159,       1.538576475
          0,           0,        1799,      -4.252033829,      -6.914859257,     -0.9144101639,     -0.8439871036,       2.688591621,       1.546308454
          0,           0,        1800,      -4.249605046,      -6.913109072,     -0.8717868163,     -0.9485696609,       2.700202313,       1.585688832
          0,           0,        1801,      -4.306474752,      -6.923674683,     -0.9951266627,      -0.925896778,       2.622933744,       1.560287892
          0,           0,        1802,      -4.233588901,      -6.909574618,     -0.8853621296,     -0.8849886921,       2.717512057,       1.559704104
          0,           0,        1803,      -4.345537658,      -6.928140791,      -1.048291321,     -0.9810749823,        2.57223779,        1.57649777
